attendance_pct,assignment_completion_rate,average_assignment_marks,average_quiz_marks,mid_sem_score,learning_activity_score,predicted_grade_pct,risk_level
75.87024586632229,0.685609454669031,56.58524035912782,54.30424470994235,45.166111145945386,77.503160244828,55.9005113270069,MODERATE
87.40319489750085,0.8707192516876289,74.73558956373871,71.29593113186375,72.62021232370157,70.27252019774845,81.27203682956242,LOW
72.15875780004149,0.9010433643521936,77.2409013703001,56.2959574919704,42.952924908170246,58.70709913945866,69.17221231062987,MODERATE
73.75030561600967,0.6857419262564796,54.82466408802984,65.75229319854088,68.23263025519847,70.45565002654665,63.04189345208603,MODERATE
68.51475600972023,0.7075263552610922,64.28785721840977,56.47175142324723,60.57991083839908,71.20171851549723,62.78457249722591,MODERATE
46.39805197092524,0.46233823010197717,41.45082073538063,41.08471869634344,37.51957982661316,43.65321938811286,41.16363896202595,HIGH
50.934028484631746,0.6281796121911258,54.084980020200874,28.25691018414362,13.828379235799943,47.73951076385984,38.23270538790932,HIGH
46.72860521277038,0.719979294715066,66.4303431199422,37.187811027122734,33.521867665930145,49.30981412015183,48.91892450134318,HIGH
80.00257261950793,0.7469388489030472,65.67777238830122,60.855571966096974,57.49187256134803,69.48631587808929,64.84938822226309,MODERATE
62.28957895919797,0.5739518453401574,46.81139659435837,55.28103465005556,47.463991817908216,50.36383048891206,52.43203809391761,MODERATE
72.97138801405865,0.8341299678474937,73.08692150736732,52.33730138653962,47.14434434817142,73.08168077327883,64.08989848069544,MODERATE
94.91615606593513,1.0,94.38170669469818,78.96399354425974,82.6667698613635,88.44592311157716,85.82140393146975,LOW
58.71107260318812,0.7717814586054845,74.67524283506717,34.881581603716,36.46213833503891,58.58397806366368,63.51573633791972,HIGH
67.57106076695963,0.7341034262021927,66.95240254328615,43.051590911582956,36.276190794113305,68.89053119340417,62.11301620924214,MODERATE
86.55531261986768,0.8296239171199707,80.82347955076844,71.39396899064596,59.8362746931365,82.74886684713489,74.62834882212283,LOW
57.58389910203924,0.6349044740896232,50.1389918812052,33.80629127802596,30.480890126075806,50.184759045197815,48.438675764035345,HIGH
49.23389504058361,0.6032093084641269,55.132768935344835,24.38735206654967,22.100700566469996,46.436736971333914,44.47044381368435,HIGH
60.93632991025724,0.6914115172223089,66.82425551388103,38.33438363675256,38.89866039173152,51.2712667617783,59.41446630254882,MODERATE
53.86717079897024,0.5893991111004322,58.558194711456956,31.58302676396864,27.32729186293191,45.69087690753382,44.69442535131473,HIGH
96.13337087884152,1.0,90.31266420570273,81.53985906877557,80.0203639921461,90.43061163020401,93.1228807818289,LOW
89.44662087604294,1.0,90.44646523817885,68.96791081128353,75.1952854710205,88.72929884048432,83.71379933183127,LOW
79.83720660807329,0.9365879651844856,88.54973401972919,70.5083676679186,71.06045439674399,83.12441696368141,76.92631345174867,LOW
92.93033246032448,0.9941743133622091,98.34175300350614,81.73894047785863,77.41155091731184,86.91120831924849,92.64619699947545,LOW
89.20196422945129,0.8753078342628274,81.38635000285426,60.303915565840356,56.37296743228187,75.04359785078019,79.96915216571853,LOW
55.26135323873197,0.567284901030652,52.0602276771143,43.202432926340556,39.25894560912417,46.32208949996419,57.43554972578932,HIGH
94.09074491694878,1.0,89.84319040397486,69.71799218427697,72.13529713732385,91.52961536429419,82.26906629006659,LOW
74.6638233053608,0.6649446659548843,57.40777785369808,51.06413991428839,45.374365688817456,71.30618817148863,61.823323459237095,MODERATE
89.40920853402343,0.9309594162275244,87.62703569978935,63.307822260476506,60.36854469245259,83.89306724749315,78.56393084804746,LOW
94.28502149579214,0.9035163337251853,87.08324505869366,64.90395339816979,61.91474523766672,91.0572589717279,83.36342983333013,LOW
62.49019112345251,0.6277763935280068,47.957099860466805,51.41124230596991,46.33175922661375,64.05769745341105,49.59503818642442,HIGH
51.05285584902222,0.6383737447509521,57.027350157153485,45.14055372692601,36.0211983011592,57.53144973633972,46.78267106498326,HIGH
57.53643393980679,0.5944742462000582,49.12331108330226,43.55896018593439,42.99588469472601,47.153425261043004,48.38744644611404,HIGH
68.4909283744441,0.6895529385600558,66.84699934233016,59.040222140420745,55.783191174122784,69.74315543448537,64.42733970048631,MODERATE
89.99081212573712,0.7639225071593793,69.10840522104695,80.54321312992231,79.01725482060904,89.0097048470316,77.1953310780818,LOW
92.3401820790989,0.998027177393711,99.38966694132912,75.89762732835929,69.43474442974549,79.5948465124454,90.15162593295592,LOW
45.382367179215485,0.5183720899062624,44.25538222196949,25.169365439789207,30.015003661864984,49.114839223237446,43.0441081020053,HIGH
73.09110164176612,0.9472364887482072,80.2633877680552,54.45837765308808,47.351589864374446,64.75612259015234,71.98497692825262,MODERATE
67.95760517318284,0.6487982282365283,59.116722128865824,54.906284871657476,60.721172048164064,73.52550546819536,66.73709530842413,MODERATE
57.215929575890165,0.5940743285252956,58.822492663905884,38.407496508446755,27.748939133883106,46.44121510942221,50.47911267923811,HIGH
51.59259520335255,0.5408643204046011,53.62209517666996,41.79297207684108,41.87717379578348,52.86993303934114,45.410327840737,HIGH
63.56883442719953,0.7934336722483428,73.52356582563124,56.92432206303788,56.4552593725191,54.185138482749934,70.09443487150736,MODERATE
96.86003371518856,0.9590707839131904,93.50670434437113,71.88696261494117,64.31482914448969,91.73243107569404,83.80828778790891,LOW
62.77616126114154,0.6556637651884493,65.21609507392215,44.0236834377472,43.9444689551649,53.73873467728647,59.95672236734443,MODERATE
73.53348419588514,0.7961244929305052,68.26924508379788,50.93408328627743,54.78497247076435,63.53445259467526,70.71085935063813,MODERATE
83.66604273923478,0.8553213397079836,78.65428883757001,74.520678131558,59.71055002820978,76.82025041230298,77.90017874738781,LOW
64.99962813086117,0.6053529198535588,56.196620405766055,41.757272761162014,42.183133160557986,70.2964015046265,49.59109703875214,HIGH
98.44801454965284,1.0,86.49875225475279,76.2126890939615,59.93570053761304,82.9926990826817,81.90109867318887,LOW
97.93460122181611,1.0,98.25791559699212,76.8732340853817,68.20124836349657,81.23248139981497,93.18759739086404,LOW
58.848026270395025,0.4858287327628442,34.24409084195464,40.4709426810649,46.59322737151638,62.25795765339663,45.44237908906464,HIGH
72.3486678240812,0.7367836456554996,68.96886380488966,47.8251361043058,42.52496913213024,67.89132490594359,62.298622438973624,MODERATE
61.548307039922335,0.545470988905306,41.22104380590038,43.65474620475196,35.6026090724695,67.4743478795733,49.81960953873279,HIGH
60.66622719076072,0.7261669348000915,63.57255033281722,42.980596873921066,39.8418783853016,51.46527289580543,58.456632197285316,MODERATE
47.02878210449931,0.3179691305666156,19.39630266053925,22.51232075273406,31.726236405915117,50.54158354406023,31.934302981008383,HIGH
78.52603836889432,0.7293681989617844,58.17662244802147,55.53883119063353,43.60347839507172,67.47841361815176,61.54170343260369,MODERATE
72.64734627758739,0.764194650282326,72.09338346095143,56.53673554080594,48.45334920556892,61.2530855951027,64.8812770239072,MODERATE
47.83133131874941,0.6348657161109282,49.06953932997892,28.90025818621592,34.94240369280325,51.933653358144944,47.645419346213075,HIGH
60.32555553301363,0.5966805292228375,53.82582449874745,46.508390545876495,53.471482736271334,60.13413682458557,56.81931666862196,MODERATE
94.95462372816596,0.8940262846123397,83.61994989018014,80.8816521056794,76.320413378944,91.06024814977938,84.67846816355896,LOW
58.17590398668348,0.7698747468108937,71.88166811727179,40.42127605025995,32.20494873511374,52.729974718270434,59.81303232169339,HIGH
52.96921796501727,0.3848907896085483,30.367964850641048,29.108654206236515,38.132439004970486,51.33480749965762,38.213341134583025,HIGH
71.91990181526597,0.4993184224906515,47.61966660138784,46.14512123343013,51.81007713050461,65.64535497882116,52.10346552963549,MODERATE
99.21077497608303,1.0,91.69432771962983,82.45159191636493,81.72374725935785,99.05040926019672,89.16185181654448,LOW
58.31303993313252,0.5329249768960641,45.166925503456355,41.92818661538537,35.769765539929004,52.495411081293774,44.37082460395249,HIGH
81.96745510732332,0.7175512693601618,60.32659974694313,69.53799162519377,65.81594533974389,71.470308852794,69.11344051588583,MODERATE
86.88907884307946,0.9397264331607299,81.46789388700921,58.287548768793854,54.571370925130005,76.60222725103571,79.54371901528677,LOW
58.07006491958198,0.6050807205729396,53.901451802607596,32.64070027026507,32.6629217798297,57.74793356147202,46.082493842555664,HIGH
85.05189917365227,0.7941111286628499,74.8761141260126,63.5565306621381,67.63371131968788,73.08797422419673,75.51931940117156,LOW
65.22807229955893,0.5242502831284999,48.53500485309357,42.61698387605357,44.8832198879379,70.48825664723263,49.703647057204,HIGH
79.77682068264687,0.8850139396544833,85.58203641487525,57.49713538870819,49.235398234348985,69.13516784344277,72.3056462005595,LOW
79.84413409184921,0.8634614587143583,85.48143213845046,59.996556301874925,63.87921073687886,81.79162190468327,71.52851539499154,LOW
74.46760762411172,0.7347584898631789,68.3391293037972,65.95388692192259,64.22185327589223,61.64358737222108,68.79890058592214,MODERATE
49.965937352992455,0.6843230731346912,64.37859193150737,35.874056766639995,37.515682907602574,53.104003930387016,51.15410737524695,HIGH
90.94163725740809,0.8024078959414657,65.74452880615046,68.35174748831906,72.26686441029612,90.89302017469134,77.5346587924258,LOW
62.642903573445466,0.47387651864198077,39.02201947044742,42.82798093842723,35.12868064393811,53.48931162672096,46.64415454992075,HIGH
55.258518071991986,0.48339437373179545,43.13028178772193,42.27021389634512,39.977575307995544,63.57335365957869,42.58898634210015,HIGH
47.242632785512015,0.4678677262195704,38.0797586070516,23.684529773800204,19.843030528314117,46.851773436719846,39.12249404529794,HIGH
77.4991118753533,0.799325063685802,77.84455584839478,66.40206004308234,55.24265991410094,80.91359166910313,72.46554299617259,LOW
82.26603990132554,0.7985367932276224,73.19302308472919,64.03224698688179,62.56418452556229,79.34923279366137,73.5556721496052,LOW
45.91233059103209,0.49432884556175055,40.03936973485909,27.503418000912422,38.68602985878892,42.76160187029671,40.738029376638295,HIGH
73.16511820646045,0.60649723964556,53.316256487669236,51.90589026797822,40.110207032050546,62.29814506351049,54.97245487315601,MODERATE
57.45726763588659,0.7189491367661919,65.86823166680432,38.73876173692162,36.64042059482818,52.040515033211264,55.407917275915665,HIGH
80.48450347251975,0.7966299168859406,64.75526585509859,66.93028885623058,66.7864890887929,66.2479509632693,73.08299753917261,LOW
54.59015359527453,0.657631119111558,52.5583904789219,46.00700686201464,44.32204752719482,46.54948220308622,47.17637626592697,HIGH
83.00157559563563,0.8642882905941267,77.07773968702107,61.98261149953785,58.31784066198225,68.49446928343814,72.32883052486491,LOW
66.27044404652956,0.708379762380674,62.297315820333154,47.65735731908785,38.77840763590434,61.475226112054806,56.90708061625907,MODERATE
96.5201493805204,1.0,90.69009280263124,83.28101423668355,80.28089723955019,93.12768702956805,91.11940394628333,LOW
52.56365192802963,0.5704073752820278,54.02105591086628,33.2045038238154,27.760458747544998,44.87859262675051,49.314987929817086,HIGH
63.758649307764216,0.7018587690643965,64.25881075747486,48.27934454231466,34.91576879030616,53.61332810965809,54.442079547893805,MODERATE
51.2410436682324,0.6453256896955671,63.94067597619323,32.7617274693461,37.09660219844744,53.861413924932535,49.3150092761778,HIGH
95.85814900532095,0.9782336070233566,90.69017014003326,69.52499250938584,70.84067198312675,80.6301788436181,84.36986483278248,LOW
93.25366443595397,1.0,91.85463124063506,80.53372942082011,76.7653478340345,76.55513231094301,86.30562012876354,LOW
59.18678952433356,0.582894325814613,54.873186539913156,52.885213211963475,51.38632599239381,50.686403183578406,54.42689659821737,HIGH
81.29912253187985,0.9570029468637458,81.23986197889187,57.587158550776124,60.079390686815124,83.5139259430394,77.95614891059246,LOW
89.94722101106687,0.8318329799047417,69.54147882641554,68.75855040690786,66.44232117045287,88.38720186437732,72.79040996697546,LOW
75.53604463797043,0.9354544896707859,82.71330043524001,53.989648781730956,55.81025411645098,67.51012695747823,74.13809493937295,LOW
74.13078180958036,0.7372920230313692,65.72840287165647,49.95460412884947,45.96946291803774,72.42104079421215,57.605553028659706,MODERATE
58.30187599952484,0.4399412497834436,30.944587583629087,36.41546970308235,41.15461491079796,57.387014272980636,40.919964090835464,HIGH
50.120652229324456,0.5140169637843235,49.4419112210804,25.89018406781552,26.199603494088162,53.639007053110845,40.73587572770207,HIGH
94.34686668743296,0.8753635011268416,75.67870319856088,74.1934784416473,71.4540642375943,89.13091639920155,86.08125862090924,LOW
94.52299314398317,1.0,98.12768779049728,75.30078117638675,65.18543667400725,88.1930748163864,86.67046783062152,LOW
79.82058015002974,0.7329434035700583,61.38118041876474,63.80077813721216,62.0455185018601,69.17849149076997,61.67008119635059,MODERATE
63.64663850767854,0.5918480417553075,55.0482906517604,54.208153800026594,47.337971522553005,51.6974392213992,50.1536035701202,MODERATE
64.20652660369635,0.4531111929424103,32.154760578968194,46.33372928568626,40.82562918875947,60.47655692275926,46.104263679447165,HIGH
84.92756233786316,0.804044991453724,66.24386773799144,70.89455561755727,63.2729496950988,85.76152756410461,74.98361823979259,LOW
94.34106429739174,0.7010227103110217,67.87033149002544,66.48080762339305,57.82559258272727,86.86279660828491,73.73179683445579,LOW
93.78975333458145,0.7795072509972422,71.0105910237433,72.74696191558135,79.73347083488709,91.67962350170332,80.25414362625742,LOW
87.89315502216931,0.9549730158361228,80.782490911172,67.24703590979018,70.54137942424269,90.14701087696001,84.17561678471124,LOW
80.31174053848582,0.8816974212499414,80.91863058539694,65.18207326709705,71.5248071144635,67.52171651355418,75.99655285046568,LOW
49.62769807472769,0.5388227369257733,40.92906085485915,43.62514122770077,35.32940906853791,53.537711242621796,47.01591545222649,HIGH
53.88957927520376,0.4421981784391163,35.38884501194183,47.86574604022361,45.82872748776689,56.5975348941635,40.402141496880816,HIGH
94.42048036898936,0.9394336680756956,88.31341818877553,76.51172944902648,66.21860485055467,95.13549324235706,81.78061654922736,LOW
78.35359828127744,0.7831757289037176,74.0308195574837,68.82693089120495,61.90710996065938,82.39489330407797,67.12807783426322,MODERATE
45.50583783891463,0.33922190946989206,30.873844580697895,28.818314944220386,22.78676427992649,50.1382425056143,32.23881344256049,HIGH
50.58093485763177,0.6561491787530327,54.187945004637804,27.903381259075445,32.70613222832948,45.3370437257493,46.622407629591066,HIGH
81.49259730094306,0.9026622020669978,84.46811260435436,55.68504124047432,50.9196407879418,81.16519460336643,73.90909932766839,LOW
45.27838711154203,0.4306874537324539,35.39961344023412,27.56964019774318,31.5330548563261,38.363292373454385,37.25751900351895,HIGH
53.844442827962425,0.5411330121790773,46.72841901789,44.235361915707564,45.04419826786477,58.68954034580251,46.121694592643166,HIGH
75.18035841516223,0.7726418649463775,68.6050010561408,50.40238594646857,59.40046040966908,78.34820921502372,66.40569528268587,MODERATE
83.05423587309812,0.6263688718885522,49.653230004486936,57.02694357952416,46.778375284849325,74.1000565938472,55.98977613580579,MODERATE
80.85786927264303,0.7838609544743705,63.675005293685615,68.83901064631957,71.69322631293757,77.29900131777603,76.64531674362992,LOW
57.33481202033079,0.5051496954035279,44.40120641174554,36.852809102884166,40.742372999743594,54.47070425820116,45.77676778575935,HIGH
84.16985717411447,0.7415365707516531,61.74087324357077,70.02248047816056,61.654462264117356,76.09118683905416,68.9683373331126,MODERATE
58.048699812324,0.5523769688346445,43.769779963643686,36.191023584033005,39.41713908719715,52.646377632021604,51.819176816888216,HIGH
62.89698339875973,0.8087384866725496,72.27091439542136,36.66252706081171,36.510125522902264,65.56017912801428,54.99771631168803,MODERATE
86.05702728149133,0.9246545589416143,78.12474873998244,76.85080444675435,71.87088292464959,87.56915310852317,77.44029829933982,LOW
80.7298094475968,0.7501801954976884,72.01090181684279,54.70951118701849,47.85435819280757,83.39886474276668,63.92651809058382,MODERATE
91.70728757717978,0.9743311539074138,95.79415223609706,70.08394814748864,62.984203482868274,76.86145575924252,84.39614603552891,LOW
81.1687090765189,0.9516226344237892,82.3528339380476,53.58418578557058,61.15403697522168,82.42984025434644,76.71805542179119,LOW
76.25697318345094,0.8550331001257863,78.9160627630724,59.331085514577296,56.367945333635845,75.7542073753032,74.01103378678489,LOW
50.152112230545086,0.5074841592974683,38.04388311664092,28.189142396063104,30.690335283917243,45.17843779824186,47.743685594936345,HIGH
65.22436916826885,0.5875500139121311,45.35864831328189,57.45405087947642,50.62685142716483,53.52518759304537,48.45418513382179,HIGH
59.5861302224949,0.665683633586308,65.63149945434473,46.921936198679504,40.67657465763733,53.02884951568349,58.289474051707174,HIGH
